phibin,etabin,calib_factor
45, 3, 0.984826
45, 4, 1.08255
45, 5, 1.16392
45, 6, 0.999478
45, 7, 0.999724
45, 8, 0.994505
45, 9, 0.923669
45, 10, 1.38837
45, 11, 0.963925
45, 12, 1.29394
45, 13, 0.991686
45, 14, 0.654183
45, 15, 1.17142
45, 16, 1.00142
45, 17, 1.03542
45, 18, 1.00549
45, 19, 0.855831
45, 20, 0.989995
45, 21, 1.11253
45, 22, 1.13498
45, 23, 0.929664
45, 24, 0.998072
45, 25, 1.03928
45, 26, 1.222
45, 27, 1.27541
45, 28, 0.967341
45, 29, 0.885207
45, 30, 1.01988
45, 31, 0.917518
45, 32, 1.14877
45, 33, 1.00483
45, 34, 1.05118
45, 35, 0.993571
45, 36, 1.16739
45, 37, 1.09116
45, 38, 0.906815
45, 39, 0.868226
45, 40, 1.0289
45, 41, 0.981029
45, 42, 1.02366
45, 43, 1.01124
45, 44, 0.73752
45, 45, 0.619361
45, 46, 1.07127
45, 47, 0.994439
45, 48, 0.994396
45, 49, 0.986082
45, 50, 0.786331
45, 51, 0.859377
45, 52, 1.04941
45, 53, 1.07875
45, 54, 0.982218
45, 55, 0.863455
45, 56, 0.889542
45, 57, 0.948691
45, 58, 1.03602
45, 59, 0.951382
45, 60, 0.861425
45, 61, 0.86178
45, 62, 0.92605
45, 63, 0.909311
45, 64, 0.959426
45, 65, 0.985152
45, 66, 0.908406
45, 67, 0.985128
45, 68, 1.11658
45, 69, 1.04665
45, 70, 0.887721
45, 71, 0.887134
45, 72, 1.18249
45, 73, 1.09741
45, 74, 1.08392
45, 75, 1.13531
45, 76, 1.19273
45, 77, 1.15251
45, 78, 1.142
45, 79, 1.15467
45, 80, 1.04913
45, 81, 1.19953
45, 82, 1.03013
45, 83, 1.00361
45, 84, 1.11332
45, 85, 1.00273
45, 86, 1.00351
45, 87, 1.01429
45, 88, 0.943795
45, 89, 0.885425
45, 90, 1.04155
45, 91, 0.964458
45, 92, 0.993053
45, 93, 1.06982
45, 94, 1.05376
45, 95, 0.656937
46, 0, 0.994363
46, 1, 0.969414
46, 2, 0.990816
46, 3, 0.883695
46, 4, 1.10469
46, 5, 0.948868
46, 6, 0.927158
46, 7, 0.907733
46, 8, 1.08819
46, 9, 1.1396
46, 10, 1.02871
46, 11, 1.10637
46, 12, 0.98046
46, 13, 1.12246
46, 14, 1.01279
46, 15, 0.856093
46, 16, 1.11568
46, 17, 0.954319
46, 18, 1.00979
46, 19, 1.07749
46, 20, 1.02228
46, 21, 0.919662
46, 22, 0.888964
46, 23, 0.985742
46, 24, 0.91428
46, 25, 1.06167
46, 26, 1.03525
46, 27, 0.978089
46, 28, 0.996753
46, 29, 0.990448
46, 30, 1.00952
46, 31, 0.917068
46, 32, 1.19371
46, 33, 1.11175
46, 34, 0.950668
46, 35, 0.963185
46, 36, 1.18137
46, 37, 1.08272
46, 38, 1.1058
46, 39, 0.915636
46, 40, 0.841551
46, 41, 0.965846
46, 42, 0.849781
46, 43, 0.866567
46, 44, 0.91386
46, 45, 0.680145
46, 46, 0.997751
46, 47, 0.994387
46, 48, 1.34178
46, 49, 0.743128
46, 50, 0.894253
46, 51, 1.03408
46, 52, 0.909254
46, 53, 0.998005
46, 54, 0.981554
46, 55, 0.954233
46, 56, 0.967087
46, 57, 1.0363
46, 58, 0.860106
46, 59, 0.938526
46, 60, 1.06166
46, 61, 1.02342
46, 62, 0.845261
46, 63, 0.792686
46, 64, 1.05225
46, 65, 0.851949
46, 66, 0.983777
46, 67, 0.865582
46, 68, 0.940813
46, 69, 1.03492
46, 70, 0.921646
46, 71, 0.968844
46, 72, 1.13124
46, 73, 1.18514
46, 74, 1.20342
46, 75, 1.21286
46, 76, 1.19344
46, 77, 1.20508
46, 78, 1.21266
46, 79, 1.24503
46, 80, 0.780417
46, 81, 0.994353
46, 82, 0.653917
46, 83, 0.965003
46, 84, 1.05978
46, 85, 0.935182
46, 86, 1.15925
46, 87, 0.888104
46, 88, 1.00021
46, 89, 1.00015
46, 90, 1.07947
46, 91, 1.07609
46, 92, 1.08788
46, 93, 1.02328
46, 94, 1.27395
46, 95, 0.683415
47, 0, 1.04256
47, 1, 1.39659
47, 2, 1.27027
47, 3, 1.25917
47, 4, 1.3657
47, 5, 1.43041
47, 6, 0.994371
47, 7, 1.31043
47, 8, 1.41678
47, 9, 1.57194
47, 10, 1.43024
47, 11, 1.33436
47, 12, 0.994328
47, 13, 1.29632
47, 14, 1.10316
47, 15, 0.994297
47, 16, 0.819986
47, 17, 1.37788
47, 18, 1.12795
47, 19, 1.12333
47, 20, 1.24705
47, 21, 1.25497
47, 22, 0.696817
47, 23, 0.860513
47, 24, 1.09837
47, 25, 1.12899
47, 26, 1.13607
47, 27, 1.22143
47, 28, 1.05101
47, 29, 1.05219
47, 30, 1.06921
47, 31, 1.20274
47, 32, 1.3142
47, 33, 1.24931
47, 34, 1.28929
47, 35, 0.983551
47, 36, 1.37192
47, 37, 1.205
47, 38, 1.28701
47, 39, 1.18206
47, 40, 1.11158
47, 41, 1.12243
47, 42, 0.993829
47, 43, 1.09348
47, 44, 1.06031
47, 45, 0.980226
47, 46, 1.1829
47, 47, 1.26975
47, 48, 1.48344
47, 49, 1.12529
47, 50, 1.14922
47, 51, 1.11792
47, 52, 1.04798
47, 53, 1.01195
47, 54, 1.23874
47, 55, 1.1799
47, 56, 1.03136
47, 57, 1.06644
47, 58, 1.04959
47, 59, 1.16421
47, 60, 1.12795
47, 61, 1.34986
47, 62, 1.20712
47, 63, 0.869439
47, 64, 0.859447
47, 65, 1.10891
47, 66, 1.11287
47, 67, 0.936878
47, 68, 1.11369
47, 69, 1.09814
47, 70, 0.961833
47, 71, 1.09989
47, 72, 1.19805
47, 73, 1.27671
47, 74, 1.27479
47, 75, 1.32014
47, 76, 1.30174
47, 77, 1.33549
47, 78, 1.33774
47, 79, 1.31187
47, 80, 0.89409
47, 81, 1.00839
47, 82, 0.689957
47, 83, 0.808424
47, 84, 1.20174
47, 85, 1.35303
47, 86, 1.29451
47, 87, 1.29159
47, 88, 1.20162
47, 89, 1.17756
47, 90, 1.3057
47, 91, 1.25524
47, 92, 1.42162
47, 93, 1.38073
47, 94, 0.994325
47, 95, 0.994292
48, 0, 0.963641
48, 1, 1.39697
48, 2, 1.24929
48, 3, 1.27282
48, 4, 1.18458
48, 5, 1.2454
48, 6, 1.209
48, 7, 1.21686
48, 8, 1.15785
48, 9, 1.21702
48, 10, 1.11438
48, 11, 1.11436
48, 12, 1.08206
48, 13, 1.04767
48, 14, 1.19115
48, 15, 1.05397
48, 16, 1.09771
48, 17, 1.10348
48, 18, 1.11597
48, 19, 1.09489
48, 20, 1.15251
48, 21, 1.0342
48, 22, 1.10344
48, 23, 1.02477
48, 24, 1.39983
48, 25, 1.28406
48, 26, 1.32573
48, 27, 1.28406
48, 28, 1.24728
48, 29, 1.13248
48, 30, 1.26154
48, 31, 1.24025
48, 32, 1.31354
48, 33, 1.19618
48, 34, 1.29912
48, 35, 1.22589
48, 36, 1.20378
48, 37, 1.11303
48, 38, 1.43019
48, 39, 1.26133
48, 40, 1.23206
48, 41, 0.987381
48, 42, 1.33009
48, 43, 1.26894
48, 44, 1.19545
48, 45, 1.19803
48, 46, 1.26838
48, 47, 0.692166
48, 48, 0.994035
48, 49, 1.0863
48, 50, 0.865557
48, 51, 0.968897
48, 52, 1.01965
48, 53, 0.968976
48, 54, 0.756696
48, 55, 0.927281
48, 56, 0.799036
48, 57, 0.806846
48, 58, 0.994004
48, 59, 0.716814
48, 60, 0.89109
48, 61, 0.979503
48, 62, 1.031
48, 63, 1.06281
48, 64, 0.780394
48, 65, 0.883639
48, 66, 1.29398
48, 67, 1.29782
48, 68, 1.23194
48, 69, 1.29315
48, 70, 0.677266
48, 71, 0.895213
48, 72, 1.04172
48, 73, 0.794964
48, 74, 0.733802
48, 75, 0.874422
48, 76, 0.862656
48, 77, 0.861706
48, 78, 0.990503
48, 79, 1.05835
48, 80, 0.936665
48, 81, 0.894781
48, 82, 1.25074
48, 83, 1.22514
48, 84, 1.22013
48, 85, 1.45925
48, 86, 0.994021
48, 87, 0.993989
48, 88, 1.1148
48, 89, 1.36507
48, 90, 1.06452
48, 91, 1.06175
48, 92, 1.23746
48, 93, 1.23771
48, 94, 1.26817
48, 95, 1.36126
49, 0, 0.6926
49, 1, 0.801354
49, 2, 0.857437
49, 3, 0.892047
49, 4, 1.01511
49, 5, 0.975452
49, 6, 0.94951
49, 7, 1.0747
49, 8, 1.04278
49, 9, 1.09073
49, 10, 0.901924
49, 11, 0.992909
49, 12, 1.06019
49, 13, 0.901679
49, 14, 0.906952
49, 15, 0.983387
49, 16, 0.979718
49, 17, 1.02488
49, 18, 1.09148
49, 19, 0.958676
49, 20, 1.03592
49, 21, 1.02664
49, 22, 1.02352
49, 23, 1.02462
49, 24, 1.19889
49, 25, 1.19241
49, 26, 1.0864
49, 27, 1.15992
49, 28, 1.18683
49, 29, 1.04769
49, 30, 1.09189
49, 31, 1.18103
49, 32, 1.13227
49, 33, 1.1491
49, 34, 1.14105
49, 35, 1.21912
49, 36, 1.20406
49, 37, 1.02961
49, 38, 1.09606
49, 39, 1.17729
49, 40, 0.992119
49, 41, 1.02722
49, 42, 1.09383
49, 43, 1.13475
49, 44, 1.07804
49, 45, 0.969202
49, 46, 1.04955
49, 47, 0.993954
49, 48, 0.886107
49, 49, 0.597126
49, 50, 0.892331
49, 51, 0.979735
49, 52, 0.929105
49, 53, 0.978123
49, 54, 0.727317
49, 55, 0.75872
49, 56, 0.824441
49, 57, 0.709059
49, 58, 0.751034
49, 59, 0.836929
49, 60, 0.836002
49, 61, 0.768855
49, 62, 0.927481
49, 63, 1.05736
49, 64, 0.792662
49, 65, 0.77238
49, 66, 1.13998
49, 67, 1.13083
49, 68, 0.985336
49, 69, 1.06093
49, 70, 0.726215
49, 71, 0.810789
49, 72, 1.10479
49, 73, 1.05714
49, 74, 0.814289
49, 75, 0.887999
49, 76, 0.963434
49, 77, 0.904186
49, 78, 0.952569
49, 79, 0.97617
49, 80, 0.925192
49, 81, 0.836283
49, 82, 1.05628
49, 83, 0.978356
49, 84, 1.04526
49, 85, 1.03117
49, 86, 1.44029
49, 87, 1.49021
49, 88, 0.984283
49, 89, 1.00389
49, 90, 0.910992
49, 91, 0.820586
49, 92, 0.892271
49, 93, 0.90672
49, 94, 0.966269
49, 95, 0.961947
50, 0, 0.874023
50, 1, 0.769614
50, 2, 0.965198
50, 3, 0.975109
50, 4, 0.970508
50, 5, 0.931012
50, 6, 1.03093
50, 7, 1.06915
50, 8, 0.980421
50, 9, 1.03482
50, 10, 0.97528
50, 11, 0.997288
50, 12, 1.10423
50, 13, 1.12086
50, 14, 1.05591
50, 15, 1.09767
50, 16, 1.17638
50, 17, 1.16558
50, 18, 0.985359
50, 19, 1.1269
50, 20, 1.09637
50, 21, 1.10199
50, 22, 1.16246
50, 23, 1.08919
50, 24, 1.03963
50, 25, 1.0523
50, 26, 1.09198
50, 27, 1.07874
50, 28, 1.02944
50, 29, 0.97472
50, 30, 1.10146
50, 31, 1.0203
50, 32, 0.962416
50, 33, 0.96181
50, 34, 1.01069
50, 35, 1.04005
50, 36, 1.0074
50, 37, 0.992381
50, 38, 0.980437
50, 39, 0.98198
50, 40, 1.07114
50, 41, 0.989811
50, 42, 0.836153
50, 43, 0.811183
50, 44, 1.05827
50, 45, 1.00591
50, 46, 1.26814
50, 47, 0.758818
50, 48, 1.31335
50, 49, 1.2573
50, 50, 0.77306
50, 51, 0.918158
50, 52, 0.855436
50, 53, 0.982292
50, 54, 0.953369
50, 55, 0.858567
50, 56, 0.794849
50, 57, 0.730312
50, 58, 0.894729
50, 59, 0.942997
50, 60, 0.841553
50, 61, 0.935957
50, 62, 1.15126
50, 63, 1.05164
50, 64, 1.04462
50, 65, 0.938012
50, 66, 0.742833
50, 67, 0.848919
50, 68, 0.867264
50, 69, 1.03708
50, 70, 1.12162
50, 71, 0.928982
50, 72, 1.11038
50, 73, 0.9433
50, 74, 1.15658
50, 75, 1.0969
50, 76, 0.989607
50, 77, 1.04168
50, 78, 0.917513
50, 79, 0.890117
50, 80, 0.75879
50, 81, 0.765572
50, 82, 0.829424
50, 83, 0.91027
50, 84, 1.12123
50, 85, 1.25552
50, 86, 1.01776
50, 87, 0.963367
50, 88, 0.998926
50, 89, 0.962783
50, 90, 0.981768
50, 91, 0.782624
50, 92, 0.79239
50, 93, 0.902169
50, 94, 0.667794
50, 95, 0.99542
51, 0, 0.994022
51, 1, 1.00667
51, 2, 0.993496
51, 3, 0.937529
51, 4, 0.919625
51, 5, 0.959103
51, 6, 0.979255
51, 7, 1.08738
51, 8, 0.974123
51, 9, 1.02548
51, 10, 1.0836
51, 11, 0.958291
51, 12, 1.08931
51, 13, 1.09416
51, 14, 0.962536
51, 15, 1.0409
51, 16, 1.0861
51, 17, 1.06551
51, 18, 1.09469
51, 19, 1.05571
51, 20, 1.07138
51, 21, 1.06424
51, 22, 1.11249
51, 23, 1.01827
51, 24, 1.08635
51, 25, 1.03568
51, 26, 1.06605
51, 27, 1.12291
51, 28, 1.01269
51, 29, 1.03213
51, 30, 1.04744
51, 31, 1.06492
51, 32, 1.03513
51, 33, 1.02168
51, 34, 1.12851
51, 35, 1.08415
51, 36, 1.02744
51, 37, 0.905493
51, 38, 1.03859
51, 39, 1.04242
51, 40, 0.957874
51, 41, 0.971443
51, 42, 0.858822
51, 43, 0.830939
51, 44, 1.19599
51, 45, 1.00339
51, 46, 1.04974
51, 47, 0.71414
51, 48, 1.61202
51, 49, 0.84654
51, 50, 0.756052
51, 51, 0.992243
51, 52, 0.849796
51, 53, 0.917425
51, 54, 0.759658
51, 55, 0.810703
51, 56, 0.931428
51, 57, 0.874142
51, 58, 0.852131
51, 59, 0.799049
51, 60, 0.855176
51, 61, 0.959491
51, 62, 1.15129
51, 63, 1.19287
51, 64, 1.1044
51, 65, 1.04955
51, 66, 0.86005
51, 67, 0.795083
51, 68, 0.911979
51, 69, 0.91955
51, 70, 1.12966
51, 71, 1.10071
51, 72, 1.06764
51, 73, 1.08731
51, 74, 1.13871
51, 75, 1.21759
51, 76, 0.872964
51, 77, 1.03665
51, 78, 0.764719
51, 79, 0.751997
51, 80, 0.938065
51, 81, 0.89602
51, 82, 0.851177
51, 83, 0.903762
51, 84, 1.08315
51, 85, 1.0966
51, 86, 1.02254
51, 87, 0.937661
51, 88, 0.858533
51, 89, 0.864661
51, 90, 0.88667
51, 91, 0.912693
51, 92, 0.862183
51, 93, 0.876034
51, 94, 0.964369
51, 95, 0.673624
52, 0, 0.815588
52, 1, 0.69732
52, 2, 0.862285
52, 3, 0.921246
52, 4, 0.933856
52, 5, 0.948659
52, 6, 1.06211
52, 7, 1.11035
52, 8, 0.942918
52, 9, 0.992732
52, 10, 0.93617
52, 11, 0.981388
52, 12, 1.17842
52, 13, 1.19846
52, 14, 1.08174
52, 15, 1.10408
52, 16, 1.24955
52, 17, 1.2165
52, 18, 1.13967
52, 19, 1.16747
52, 20, 1.05281
52, 21, 1.0713
52, 22, 1.14148
52, 23, 1.1197
52, 24, 0.927928
52, 25, 0.985508
52, 26, 0.908764
52, 27, 0.866952
52, 28, 1.11295
52, 29, 1.01811
52, 30, 1.113
52, 31, 1.07481
52, 32, 1.20885
52, 33, 1.12968
52, 34, 1.06334
52, 35, 1.01105
52, 36, 0.966627
52, 37, 0.916347
52, 38, 1.23525
52, 39, 1.10499
52, 40, 1.00567
52, 41, 0.913651
52, 42, 0.948064
52, 43, 1.01186
52, 44, 1.09152
52, 45, 1.05076
52, 46, 1.08353
52, 47, 0.674984
52, 48, 1.32599
52, 49, 0.9652
52, 50, 0.913661
52, 51, 1.09732
52, 52, 0.992445
52, 53, 1.01697
52, 54, 1.06564
52, 55, 0.964054
52, 56, 0.980521
52, 57, 1.03022
52, 58, 0.972629
52, 59, 1.04547
52, 60, 0.742076
52, 61, 0.860852
52, 62, 0.823276
52, 63, 0.897728
52, 64, 0.743739
52, 65, 0.775062
52, 66, 1.07163
52, 67, 1.07636
52, 68, 0.790248
52, 69, 0.726825
52, 70, 0.782754
52, 71, 0.841567
52, 72, 1.02217
52, 73, 0.887845
52, 74, 1.01925
52, 75, 1.08117
52, 76, 1.0287
52, 77, 0.956057
52, 78, 0.799087
52, 79, 0.669365
52, 80, 0.775182
52, 81, 0.705395
52, 82, 0.93231
52, 83, 0.948798
52, 84, 1.04864
52, 85, 1.2937
52, 86, 1.0681
52, 87, 0.958503
52, 88, 0.991988
52, 89, 0.931048
52, 90, 0.92971
52, 91, 0.85394
52, 92, 0.968248
52, 93, 0.84356
52, 94, 0.952906
52, 95, 0.928135
53, 0, 0.852401
53, 1, 0.949843
53, 2, 0.943465
53, 3, 0.91641
53, 4, 0.999598
53, 5, 1.02309
53, 6, 1.02875
53, 7, 1.11924
53, 8, 0.982077
53, 9, 0.997814
53, 10, 1.1693
53, 11, 1.00212
53, 12, 1.0399
53, 13, 1.21288
53, 14, 1.02501
53, 15, 1.03467
53, 16, 1.25858
53, 17, 1.21607
53, 18, 1.05652
53, 19, 1.1158
53, 20, 1.09439
53, 21, 1.08381
53, 22, 1.13668
53, 23, 1.07625
53, 24, 1.04713
53, 25, 0.903933
53, 26, 1.0724
53, 27, 1.02499
53, 28, 1.10511
53, 29, 1.03668
53, 30, 1.12177
53, 31, 1.10497
53, 32, 1.1557
53, 33, 1.18372
53, 34, 1.10468
53, 35, 1.08611
53, 36, 1.1503
53, 37, 0.918993
53, 38, 1.18651
53, 39, 1.22006
53, 40, 0.940566
53, 41, 0.960927
53, 42, 1.11179
53, 43, 1.06034
53, 44, 1.14051
53, 45, 1.11282
53, 46, 1.16075
53, 47, 0.973088
53, 48, 1.70642
53, 49, 1.03918
53, 50, 0.958802
53, 51, 1.04292
53, 52, 1.0348
53, 53, 0.874551
53, 54, 1.10036
53, 55, 0.982189
53, 56, 0.926995
53, 57, 0.860545
53, 58, 0.751759
53, 59, 0.820476
53, 60, 0.897778
53, 61, 0.844722
53, 62, 0.915866
53, 63, 0.840169
53, 64, 0.605317
53, 65, 0.621488
53, 66, 0.909596
53, 67, 0.998085
53, 68, 0.772625
53, 69, 0.783729
53, 70, 0.88994
53, 71, 0.789241
53, 72, 1.12647
53, 73, 1.08954
53, 74, 1.04555
53, 75, 1.01649
53, 76, 1.00652
53, 77, 1.011
53, 78, 0.740019
53, 79, 0.856199
53, 80, 0.877796
53, 81, 0.895996
53, 82, 0.834508
53, 83, 0.828835
53, 84, 1.11182
53, 85, 1.1239
53, 86, 0.985956
53, 87, 1.05344
53, 88, 1.02115
53, 89, 1.02361
53, 90, 0.934931
53, 91, 0.953262
53, 92, 0.92022
53, 93, 0.921696
53, 94, 0.796172
53, 95, 0.95792
54, 0, 1.37491
54, 1, 0.958705
54, 2, 0.811664
54, 3, 0.951809
54, 4, 0.977775
54, 5, 0.989887
54, 6, 1.0373
54, 7, 1.1306
54, 8, 1.05088
54, 9, 1.09588
54, 10, 1.02518
54, 11, 1.07144
54, 12, 1.13218
54, 13, 1.11107
54, 14, 1.22994
54, 15, 1.05167
54, 16, 1.20275
54, 17, 1.17647
54, 18, 1.0722
54, 19, 0.999245
54, 20, 1.17888
54, 21, 1.19171
54, 22, 1.23165
54, 23, 1.10317
54, 24, 1.17232
54, 25, 1.29028
54, 26, 1.10496
54, 27, 1.025
54, 28, 0.947147
54, 29, 0.916426
54, 30, 1.16556
54, 31, 1.1146
54, 32, 0.985256
54, 33, 0.90733
54, 34, 1.08224
54, 35, 1.00124
54, 36, 1.06575
54, 37, 1.13312
54, 38, 1.18272
54, 39, 1.07166
54, 40, 0.960694
54, 41, 0.94125
54, 42, 0.914571
54, 43, 1.055
54, 44, 1.16207
54, 45, 1.08027
54, 46, 1.17492
54, 47, 0.921298
54, 48, 1.51005
54, 49, 1.03491
54, 50, 0.808792
54, 51, 0.858192
54, 52, 0.900661
54, 53, 1.03071
54, 54, 0.704775
54, 55, 0.760716
54, 56, 0.675157
54, 57, 0.636414
54, 58, 0.633681
54, 59, 0.799851
54, 60, 1.06065
54, 61, 1.04186
54, 62, 0.779258
54, 63, 0.899085
54, 64, 1.06783
54, 65, 1.02348
54, 66, 0.760844
54, 67, 0.882889
54, 68, 1.09026
54, 69, 0.910244
54, 70, 0.876239
54, 71, 0.846781
54, 72, 0.896033
54, 73, 0.93286
54, 74, 0.908219
54, 75, 0.888244
54, 76, 0.844765
54, 77, 0.913552
54, 78, 0.919907
54, 79, 1.02482
54, 80, 0.935767
54, 81, 0.800501
54, 82, 0.857123
54, 83, 0.932127
54, 84, 0.983469
54, 85, 1.04687
54, 86, 1.07437
54, 87, 0.929457
54, 88, 1.02502
54, 89, 0.87049
54, 90, 0.934752
54, 91, 0.871232
54, 92, 0.973323
54, 93, 0.856763
54, 94, 1.08349
54, 95, 0.613945
55, 0, 1.36413
55, 1, 0.994063
55, 2, 1.10419
55, 3, 1.11087
55, 4, 1.32157
55, 5, 1.31419
55, 6, 1.42659
55, 7, 1.26314
55, 8, 1.24299
55, 9, 1.31085
55, 10, 1.31439
55, 11, 1.30425
55, 12, 1.25616
55, 13, 1.26871
55, 14, 1.24177
55, 15, 1.1546
55, 16, 1.42127
55, 17, 1.34018
55, 18, 1.1422
55, 19, 1.1819
55, 20, 1.4284
55, 21, 1.3607
55, 22, 1.04869
55, 23, 1.31954
55, 24, 1.36067
55, 25, 1.49045
55, 26, 1.192
55, 27, 1.14365
55, 28, 1.16337
55, 29, 1.22381
55, 30, 1.43465
55, 31, 1.41634
55, 32, 1.32476
55, 33, 1.2309
55, 34, 1.37488
55, 35, 1.07533
55, 36, 1.34743
55, 37, 1.38368
55, 38, 1.38549
55, 39, 1.30378
55, 40, 1.07411
55, 41, 1.07978
55, 42, 1.32849
55, 43, 1.17286
55, 44, 1.37577
55, 45, 1.40285
55, 46, 1.52052
55, 47, 0.99403
55, 48, 1.3463
55, 49, 1.36157
55, 50, 1.01265
55, 51, 1.01404
55, 52, 0.918092
55, 53, 1.01135
55, 54, 1.04494
55, 55, 1.12836
55, 56, 0.719721
55, 57, 0.765954
55, 58, 0.80226
55, 59, 0.792035
55, 60, 1.25917
55, 61, 1.08792
55, 62, 1.14971
55, 63, 1.14891
55, 64, 1.20789
55, 65, 1.13007
55, 66, 0.918788
55, 67, 1.00374
55, 68, 1.10438
55, 69, 1.13731
55, 70, 1.01606
55, 71, 0.970278
55, 72, 0.978544
55, 73, 1.1223
55, 74, 1.00328
55, 75, 1.00537
55, 76, 0.982996
55, 77, 0.884434
55, 78, 1.01743
55, 79, 0.972365
55, 80, 0.953063
55, 81, 0.941578
55, 82, 1.02099
55, 83, 0.913605
55, 84, 1.28366
55, 85, 1.2263
55, 86, 1.10905
55, 87, 1.07958
55, 88, 1.03817
55, 89, 1.13527
55, 90, 1.21912
55, 91, 1.13666
55, 92, 1.17521
55, 93, 1.06555
55, 94, 1.19356
55, 95, 1.47939
56, 0, 1.03472
56, 1, 1.02077
56, 2, 1.14102
56, 3, 1.17342
56, 4, 0.982361
56, 5, 1.0358
56, 6, 1.05942
56, 7, 1.15515
56, 8, 1.01245
56, 9, 0.998533
56, 10, 1.01829
56, 11, 0.974632
56, 12, 0.941526
56, 13, 0.897808
56, 14, 1.20326
56, 15, 1.04683
56, 16, 0.898726
56, 17, 0.951511
56, 18, 1.09721
56, 19, 1.06508
56, 20, 1.18773
56, 21, 1.1671
56, 22, 1.12709
56, 23, 1.11523
56, 24, 1.19639
56, 25, 1.08345
56, 26, 1.26217
56, 27, 1.014
56, 28, 1.16418
56, 29, 1.08141
56, 30, 1.07681
56, 31, 0.994844
56, 32, 1.07537
56, 33, 1.19583
56, 34, 1.16829
56, 35, 1.14057
56, 36, 1.07919
56, 37, 0.860382
56, 38, 1.12725
56, 39, 0.907136
56, 40, 1.15455
56, 41, 1.19831
56, 42, 1.24442
56, 43, 1.06905
56, 44, 1.02789
56, 45, 0.802225
56, 46, 1.22785
56, 47, 1.07509
56, 48, 0.989426
56, 49, 1.27202
56, 50, 1.33645
56, 51, 1.46982
56, 52, 1.1084
56, 53, 1.33324
56, 54, 1.29912
56, 55, 1.14071
56, 56, 1.06519
56, 57, 1.13898
56, 58, 1.11819
56, 59, 1.10992
56, 60, 1.01131
56, 61, 1.10234
56, 62, 1.21861
56, 63, 1.23219
56, 64, 1.25278
56, 65, 1.16116
56, 66, 1.1097
56, 67, 1.0182
56, 68, 1.00179
56, 69, 1.03895
56, 70, 1.09563
56, 71, 1.17957
56, 72, 1.03517
56, 73, 0.958716
56, 74, 1.01554
56, 75, 1.10047
56, 76, 1.16109
56, 77, 1.09039
56, 78, 1.05416
56, 79, 1.215
56, 80, 1.12264
56, 81, 0.85896
56, 82, 0.91901
56, 83, 1.13488
56, 84, 1.0798
56, 85, 1.18342
56, 86, 1.10469
56, 87, 1.03649
56, 88, 1.05934
56, 89, 0.995173
56, 90, 1.09789
56, 91, 0.924086
56, 92, 1.17385
56, 93, 1.20565
56, 94, 1.13997
56, 95, 1.12216
57, 0, 0.994048
57, 1, 0.888376
57, 2, 0.759776
57, 3, 0.891562
57, 4, 0.865981
57, 5, 0.901751
57, 6, 0.926295
57, 7, 1.00679
57, 8, 0.872806
57, 9, 0.949772
57, 10, 0.946829
57, 11, 0.969635
57, 12, 1.07762
57, 13, 0.830058
57, 14, 0.765042
57, 15, 1.04976
57, 16, 0.888811
57, 17, 0.922726
57, 18, 1.14675
57, 19, 0.965647
57, 20, 1.04841
57, 21, 1.04475
57, 22, 0.967634
57, 23, 1.09518
57, 24, 1.10787
57, 25, 1.08848
57, 26, 1.1459
57, 27, 1.0992
57, 28, 1.00111
57, 29, 1.05343
57, 30, 1.01729
57, 31, 0.978556
57, 32, 1.14619
57, 33, 1.01828
57, 34, 1.09415
57, 35, 1.11012
57, 36, 1.13027
57, 37, 0.941035
57, 38, 0.93474
57, 39, 1.03646
57, 40, 1.02338
57, 41, 1.00077
57, 42, 1.02713
57, 43, 1.12335
57, 44, 0.888303
57, 45, 0.721032
57, 46, 0.983273
57, 47, 0.799368
57, 48, 0.733578
57, 49, 0.832923
57, 50, 0.921711
57, 51, 1.09195
57, 52, 0.996118
57, 53, 1.00655
57, 54, 1.15053
57, 55, 1.16394
57, 56, 1.04939
57, 57, 1.06989
57, 58, 0.939569
57, 59, 0.90464
57, 60, 0.906331
57, 61, 0.953264
57, 62, 1.10456
57, 63, 1.07629
57, 64, 1.06059
57, 65, 1.14823
57, 66, 0.98331
57, 67, 1.00198
57, 68, 0.896517
57, 69, 0.962761
57, 70, 1.02422
57, 71, 1.03283
57, 72, 0.936114
57, 73, 0.922068
57, 74, 0.935844
57, 75, 0.994637
57, 76, 1.00963
57, 77, 0.978995
57, 78, 0.967321
57, 79, 0.988627
57, 80, 0.977551
57, 81, 1.06333
57, 82, 0.999329
57, 83, 0.843327
57, 84, 1.00438
57, 85, 1.02585
57, 86, 0.801623
57, 87, 0.951714
57, 88, 0.857806
57, 89, 0.705315
57, 90, 0.872369
57, 91, 0.842215
57, 92, 0.945523
57, 93, 0.904017
57, 94, 0.881644
57, 95, 0.617495
58, 0, 0.994066
58, 1, 0.742362
58, 2, 0.689666
58, 3, 0.813525
58, 4, 0.817959
58, 5, 0.88585
58, 6, 0.905865
58, 7, 0.923842
58, 8, 0.846024
58, 9, 0.82952
58, 10, 0.772758
58, 11, 0.895213
58, 12, 1.03447
58, 13, 1.04559
58, 14, 1.00751
58, 15, 0.979294
58, 16, 1.04083
58, 17, 0.974379
58, 18, 1.07659
58, 19, 1.0308
58, 20, 1.18193
58, 21, 1.11707
58, 22, 1.06383
58, 23, 0.999507
58, 24, 0.958668
58, 25, 0.925565
58, 26, 0.880732
